s#	sname	sex	bdate	height	dorm
08003880	干克	男	2002-06-19 07:33:49	1.6	南16舍618
04028415	苏艳	女	2002-06-02 16:59:31	1.61	东23舍301
09045393	丘东巧	女	2002-01-14 16:12:05	1.85	东14舍528
09060412	祁仁欣	女	2003-10-03 15:26:05	1.75	北6舍537
06022786	卢孝伟	男	2003-09-11 22:26:28	1.51	西14舍804
09066541	仉督电琰	女	2004-01-31 03:07:02	1.96	北9舍216
06026063	宗加娅	女	2000-11-09 19:00:05	1.82	西24舍818
05097584	房笑娴	女	2004-01-24 17:08:05	1.93	西20舍421
05074263	花金玉	女	2004-12-01 18:31:52	1.42	东2舍401
09006111	曹仁杰	男	2000-05-13 14:40:46	1.93	南3舍238
06038954	万俟电可	女	2004-06-20 03:31:34	1.85	东14舍938
02077793	许燕	女	2000-09-11 07:39:49	1.74	东11舍327
05018581	郝器兴	男	2004-05-31 08:07:15	1.4	东20舍431
06023836	封星	男	2004-05-07 14:13:46	1.7	东21舍605
09042155	司寇莲	女	2002-10-16 13:25:48	1.7	西18舍432
06084288	司山	男	2001-12-13 22:04:10	1.9	南13舍514
07062386	林电亮	男	2000-04-18 02:19:50	1.69	北6舍505
06065193	束海	男	2002-06-24 10:10:04	1.63	西13舍432
04044613	赵歌园	女	2000-11-04 20:17:38	1.67	南6舍131
06005770	万器嘉	女	2004-03-26 13:03:13	1.99	东18舍734
09061470	曹孝嘉	女	2003-09-23 11:46:03	1.64	东24舍403
07012178	魏荷	女	2003-11-23 23:25:37	1.95	北12舍208
09007608	夹谷智丽	女	2004-04-11 17:11:31	1.61	北19舍331
02039004	燕九蕊	女	2001-07-28 04:06:27	1.51	北25舍329
02036852	邴颖	女	2002-07-06 15:24:15	1.51	西16舍206
04035035	吉珠	女	2000-01-09 13:33:04	1.79	南8舍129
08022180	鱼光	男	2004-11-02 14:02:07	1.72	东4舍204
07080914	邹上宁	女	2002-12-26 08:16:08	1.46	北20舍136
09058235	殷薇	女	2001-08-30 14:05:26	1.81	南7舍207
08033502	陈鸣	男	2002-08-04 16:09:43	1.83	东15舍526
07035496	习邦	男	2003-08-17 03:18:19	1.71	北11舍204
02034817	劳器月	女	2001-09-12 23:20:53	1.64	东2舍238
04051934	翁善	男	2001-07-31 09:36:42	1.55	南16舍408
07067952	崔雪	女	2003-11-28 14:01:29	1.64	北8舍924
04053429	莘绍	男	2000-11-26 15:56:36	1.62	南25舍835
05064146	赵信贞	女	2000-06-28 23:43:36	1.93	东11舍638
09064223	蔡玉浩	男	2003-07-07 01:16:28	1.67	东6舍613
07066413	晏奇	男	2004-07-08 01:30:34	1.93	南7舍721
05060045	宗善	男	2004-05-23 02:44:48	1.43	西11舍437
09071411	冀无海	男	2004-07-27 02:35:00	1.65	西4舍216
04038024	焦凯树	男	2004-10-20 23:44:23	1.84	北13舍939
07042353	彭清	男	2001-11-15 05:00:21	1.52	南12舍305
04070957	幸智武	男	2004-05-09 20:29:39	1.93	北25舍315
05074773	游蓉	女	2004-08-04 00:10:31	1.89	南25舍934
09079685	楚信洁	女	2004-03-29 18:39:26	1.91	西13舍605
05057522	丘东澜	女	2003-01-05 18:09:54	1.82	北10舍904
02089124	常智奇	男	2002-08-01 02:26:15	1.98	西16舍616
06009532	钱琛	男	2000-12-13 01:11:06	1.79	东18舍837
09097425	瞿贝宁	男	2004-12-03 19:50:32	1.65	东12舍136
04060192	康婵	女	2003-05-17 13:21:40	1.59	南9舍809
07002739	洪盛	男	2001-07-05 16:30:30	1.43	南2舍933
04069119	益融	女	2001-11-23 23:43:49	1.8	西7舍104
08070544	延羊礼羽	女	2002-03-15 20:25:07	1.79	南7舍323
02098519	傅玉言	男	2002-11-25 00:45:14	1.46	北2舍305
08013409	花致	男	2000-08-22 10:33:00	1.55	南18舍718
08016403	柳毓	女	2002-01-28 22:47:05	1.51	东2舍206
08072234	郑加露	女	2002-12-29 14:48:31	1.58	东23舍534
07088332	赵忠信	男	2003-08-18 13:34:59	1.79	西22舍933
09036784	文月	女	2004-12-06 19:24:46	1.87	北18舍431
06044335	钱亚	女	2000-11-30 15:22:33	1.82	西22舍915
02080961	谢友咏	女	2003-05-25 11:27:37	1.64	北19舍119
06073310	狄舒	女	2001-03-12 04:17:15	1.63	东8舍703
04088262	戴明	男	2001-07-12 06:15:43	1.59	西3舍416
09026514	毛忠士	男	2004-10-29 12:46:57	1.4	南13舍606
02045664	隗保	男	2002-06-15 04:48:21	1.56	西19舍705
09035159	步悦	女	2003-10-08 07:12:38	1.62	西12舍801
08038220	盛歌光	男	2003-06-26 13:18:58	1.49	东8舍805
08044971	储忠壮	男	2004-03-22 05:30:53	1.84	南17舍412
04064314	芮电霭	女	2000-07-14 05:44:17	1.95	北18舍407
05026051	祝珍	女	2004-01-12 08:48:39	1.51	南2舍103
04082762	邓钰全	男	2004-03-05 21:09:09	1.78	南3舍903
04060569	赵无亮	男	2001-04-10 03:34:03	1.81	南24舍311
09084079	祁锦	女	2004-08-20 13:19:59	1.57	南14舍508
05061421	祝珍	女	2002-04-24 13:02:30	1.52	北25舍736
08038065	傅信	男	2002-03-07 07:02:19	1.49	南5舍513
07000411	谷上兰	女	2002-10-06 21:29:31	1.73	北20舍132
08074643	巴悦	女	2002-04-20 00:01:15	1.81	西18舍334
08006342	盛华	女	2002-01-27 21:49:18	1.43	北22舍702
06094251	羊中娜	女	2000-12-22 15:45:04	1.87	西17舍213
07052505	温宜	女	2004-02-03 05:51:55	1.53	西14舍214
09089731	令狐上毓	女	2001-09-28 19:22:58	1.92	西4舍234
08058786	金加政	男	2002-02-09 12:28:17	1.59	东19舍223
09054500	冉思	女	2002-01-27 19:39:59	1.89	西6舍134
02078727	马信雅	女	2004-07-16 09:34:25	1.91	西25舍521
07057651	甄马寒	女	2002-12-23 16:17:17	1.79	北19舍203
05036934	房信	男	2001-01-06 00:23:44	1.48	东16舍839
05066804	牛钰荔	女	2003-11-10 05:08:47	1.49	东15舍602
06041776	刘歌诚	男	2000-01-28 09:10:14	1.73	南12舍633
08013715	万信宏	男	2004-02-18 18:17:13	1.55	北15舍206
06076139	焦馨	女	2004-11-08 23:45:51	1.64	东25舍625
06048081	桂杰	男	2001-03-20 07:57:45	1.94	东15舍209
02061262	钟离滢	女	2000-11-12 18:23:30	1.76	北3舍315
06030309	万钰新	男	2000-07-01 22:35:41	1.55	西21舍712
08055799	谷宰信筠	女	2000-10-22 08:32:55	1.71	南15舍606
08099928	缪义荷	女	2004-10-20 18:42:52	1.89	北18舍839
09084677	干家	男	2000-07-02 01:10:10	1.52	东18舍922
02071300	寿无松	男	2000-04-03 16:15:45	1.74	东1舍929
07097249	丁子	男	2000-12-29 00:27:39	1.95	南23舍636
05020379	毛加健	男	2001-01-22 18:25:38	1.92	北10舍534
05047265	应勇	男	2004-10-02 22:05:59	1.41	东14舍624
06003424	朱义娥	女	2004-04-02 12:26:57	1.85	东10舍736
08061949	蒋中承	男	2001-01-11 20:49:38	1.85	北3舍919
08004925	伍岩	男	2000-06-20 12:11:07	1.74	西20舍219
02048028	焦琰	女	2001-03-13 23:56:37	1.48	北19舍926
08056637	庞仁莲	女	2001-12-05 18:39:52	1.67	南7舍611
07044491	龙孝巧	女	2002-01-17 23:50:22	1.42	南10舍932
02053322	魏松	男	2003-06-18 19:22:40	1.62	北17舍618
04019761	刘笑友	男	2004-04-19 08:40:29	1.81	西6舍918
02067645	沈卡蕊	女	2004-11-08 17:14:42	1.6	北16舍926
05047270	关中安	男	2000-10-19 19:25:16	1.83	北3舍537
08067667	封进	男	2000-10-31 19:03:58	1.49	西24舍704
06026164	昌雪	女	2002-09-01 00:17:05	1.97	北7舍209
09054576	上官平	男	2002-01-31 03:07:37	1.95	北17舍405
07051676	常克	男	2004-10-06 12:08:04	1.73	北15舍122
05069499	纪才	男	2000-09-02 02:06:04	1.66	南3舍202
04015636	殴力	男	2002-11-28 07:38:54	1.54	西15舍133
08054760	游笑成	男	2003-08-28 17:52:07	1.81	西10舍408
08004717	燕歌露	女	2000-12-27 11:31:00	1.48	南25舍619
09074859	闻中爽	女	2000-10-28 07:44:12	1.71	北11舍503
09086911	孙慕义光	男	2002-01-02 14:03:07	1.74	西12舍909
02036940	耿智飞	男	2002-06-19 09:49:19	1.98	南10舍728
05064176	秦马山	男	2002-09-03 03:37:05	1.47	南21舍124
09087324	计友宁	女	2001-02-25 10:23:30	1.63	东15舍114
07024379	安进	男	2002-07-30 04:59:16	1.64	西5舍318
07033292	门呼钰澜	女	2001-11-25 07:57:21	1.42	西24舍103
05004091	田安	男	2001-10-30 08:45:02	1.4	南12舍631
08034548	束器岚	女	2002-05-25 11:00:29	1.46	东8舍506
02090854	瞿之	男	2004-08-27 23:53:22	1.97	南1舍826
07020708	水璐	女	2000-01-02 22:29:49	1.94	南4舍416
02014004	戈林	男	2004-12-29 12:49:05	1.56	南4舍907
05016671	凤兴	男	2002-01-28 03:15:20	1.88	西19舍507
07051521	文仁环	女	2002-02-02 20:13:22	1.6	东23舍721
09047331	乌星	男	2001-04-16 21:41:47	1.64	东6舍319
08055188	益欢	女	2004-03-29 04:59:30	1.5	东22舍831
08048169	耿礼莲	女	2004-11-30 17:01:31	1.49	东13舍927
04090692	时金福	男	2004-04-14 02:54:49	1.84	东9舍403
05052749	羊天	男	2001-11-02 18:53:47	1.55	北18舍423
04069449	乐正强	男	2003-12-16 03:12:51	1.98	北1舍637
04068782	容欢	女	2001-04-17 11:08:38	1.61	南5舍338
05066057	粱彬	男	2002-06-20 03:44:39	1.75	南23舍926
05021056	严被珊	女	2002-05-09 01:26:58	1.9	西21舍829
02034228	伊礼启	男	2003-11-29 02:19:07	1.75	东18舍209
04078846	迟公器娅	女	2001-04-11 17:05:33	1.81	西23舍413
08063292	强钰仪	女	2000-07-18 03:08:28	1.4	北11舍817
09092283	诸壮	男	2001-03-01 13:19:39	1.42	西15舍717
04052008	宣楠	男	2001-10-27 04:04:26	1.85	西17舍201
05002189	关勤	女	2004-06-12 00:20:03	1.69	东21舍423
07070755	羊都青	女	2004-09-11 18:46:10	1.92	西7舍823
07042399	呼延凯宁	男	2001-05-02 19:25:58	1.68	西5舍421
02013283	尚电先	男	2004-06-10 02:20:38	1.77	西3舍825
05020746	景电宁	女	2003-08-11 20:01:09	1.71	东25舍938
06003118	安发	男	2002-10-13 02:41:53	1.65	东21舍418
08082945	屈世	男	2004-03-15 16:58:42	1.61	北18舍605
05014887	黄腾	男	2002-05-23 23:28:32	1.51	北10舍538
05070848	席启	男	2003-02-22 13:38:36	1.47	西22舍721
08082260	魏被影	女	2002-04-29 06:14:24	1.89	南20舍516
02078544	巴上芳	女	2004-10-27 14:11:31	1.45	西3舍405
05046153	宗政艳	女	2004-02-13 23:49:37	1.48	东8舍614
06016509	谢钧	男	2001-11-22 09:18:08	1.8	东12舍522
02024767	端木都珍	女	2000-04-30 00:58:53	1.85	西15舍817
08056718	裴孝振	男	2001-07-05 05:49:09	1.91	西10舍925
05010437	乌义卿	女	2001-08-07 08:00:05	1.45	北12舍938
06036364	乌盛	男	2000-03-17 15:09:23	1.52	北10舍623
04078088	倪梅	女	2004-10-08 08:51:11	1.82	西7舍118
08008085	陆凯黛	女	2000-03-29 08:50:34	1.53	南7舍405
04044682	鲁纯	女	2001-11-01 17:30:41	1.68	北13舍828
02035426	薛斌	男	2004-01-06 03:06:47	1.65	西14舍634
02076769	靳孝怡	女	2003-07-31 08:18:07	1.45	东15舍434
07014797	米器诚	男	2004-08-09 19:37:27	1.64	西15舍531
06006542	洪欢	女	2004-05-25 05:19:01	1.62	西6舍421
02086273	令狐世	男	2001-02-17 07:01:07	1.61	西23舍203
07016447	朱红	女	2004-03-09 16:11:56	1.54	西23舍539
04051898	孟歌桂	女	2004-04-14 07:39:36	1.9	北7舍624
07051063	程被光	男	2002-01-30 13:57:51	1.95	西7舍725
08073901	祝慧	女	2004-10-22 18:23:41	1.61	南13舍834
08017285	倪凝	女	2000-10-31 22:36:59	1.71	东9舍319
06038273	滑易伦	男	2003-03-13 13:53:24	1.98	南20舍437
04074613	西门被芝	女	2004-01-07 13:17:21	1.92	南24舍517
07051627	甄悦	女	2002-04-12 05:40:51	1.98	南20舍608
04008670	关智世	男	2003-12-15 08:11:17	1.92	东2舍338
08049043	袁凯雄	男	2002-11-26 13:32:12	1.93	东17舍813
07075798	俟司笑鹏	男	2000-02-28 22:16:11	1.7	西23舍604
05066416	骆枝	女	2000-07-19 16:45:37	1.54	东4舍339
09038361	粱贵	男	2003-01-31 22:21:04	1.81	北18舍924
09003082	粱杰	男	2002-11-16 16:02:07	1.45	南17舍104
08032325	储友	男	2004-01-14 01:31:12	1.47	东19舍211
05085698	夏富	男	2002-08-03 08:01:56	1.53	西25舍903
04071243	梅胜	男	2004-03-03 12:06:37	1.52	西14舍235
07049306	戈园	女	2001-05-09 08:12:47	1.81	东17舍827
06044138	尤金琴	女	2003-04-20 21:32:59	1.85	北16舍114
08020207	山上莺	女	2001-12-19 01:31:04	1.61	东12舍316
06069880	司空电苑	女	2002-10-23 06:25:05	1.63	东25舍228
07026864	江岚	女	2001-08-03 19:48:37	1.69	南22舍935
02034262	毛义翰	男	2000-08-25 01:33:09	1.82	北10舍307
06043622	诸亚	女	2001-02-26 07:01:08	1.94	南10舍218
07082682	戈马飞	男	2001-01-18 09:02:41	1.88	北2舍414
02033203	干百信朋	男	2003-04-26 23:33:41	1.45	东13舍215
06008030	衡易卿	女	2002-06-12 11:51:31	1.67	南2舍918
04088203	西门仁	男	2002-10-11 10:06:28	1.43	南10舍939
09074619	狐钟振	男	2001-01-08 13:54:02	1.98	北11舍331
09095619	颜叶	女	2002-04-07 19:57:19	1.6	东22舍408
07087821	柯欣	女	2001-07-14 11:16:52	1.98	东5舍904
04018960	周海	男	2002-07-12 12:37:03	1.83	南7舍137
07078517	彭楠	男	2001-09-23 12:04:19	1.69	北22舍619
05035227	弘被眉	女	2000-05-31 19:09:51	1.69	西18舍334
07059283	冯启	男	2003-12-19 23:54:43	1.6	南5舍124
06094796	衡树	男	2004-07-21 05:21:23	2.0	北24舍128
09050705	孔无泰	男	2000-04-04 15:07:20	1.66	北17舍914
04083156	符友元	男	2002-01-27 21:28:42	1.46	东18舍113
05037290	鲁雄	男	2002-03-06 13:16:05	1.78	东6舍213
07017774	松雅	女	2000-02-07 08:27:15	1.63	东6舍802
04036514	弓风	男	2004-05-12 11:53:25	1.64	西19舍922
08030376	刘亚	女	2000-02-22 15:50:34	1.83	西21舍217
09024793	东易菲	女	2004-02-05 17:44:49	1.88	南1舍137
05000604	席娜	女	2003-09-17 11:43:50	1.97	东17舍614
06061272	束莉	女	2000-12-13 11:33:33	1.75	南19舍603
05087504	农器顺	男	2002-10-19 07:06:14	1.49	西18舍939
02017518	水钰超	男	2001-11-22 15:02:44	1.55	东3舍527
06052553	里东礼倩	女	2003-11-01 15:25:17	1.77	东4舍832
06063870	乐易敬	男	2001-06-11 14:04:51	1.73	南19舍425
08004211	张和	男	2002-04-20 01:47:17	1.88	南16舍214
02022199	胡振	男	2003-11-06 21:10:11	1.86	南7舍417
02081803	甄智淑	女	2004-12-15 22:58:31	1.68	东8舍816
04014569	尚元	男	2004-05-13 01:11:40	1.77	西18舍439
09091171	卢飘	女	2001-04-13 06:47:12	1.77	东2舍926
07020854	林致	男	2000-05-18 15:50:53	1.79	南23舍524
04080457	计莎	女	2003-10-08 01:27:35	1.75	西16舍301
08094060	安忠雪	女	2001-01-26 05:13:15	1.67	南13舍528
04079966	裴凯榕	男	2001-06-26 23:17:48	1.97	东16舍805
07093798	粱义胜	男	2000-02-04 20:48:19	1.69	南24舍407
05080890	景九馥	女	2002-11-23 04:26:19	1.74	南20舍209
07084487	崔好仪	女	2004-01-12 21:25:09	1.73	北17舍234
04024178	包菊	女	2001-03-15 11:40:33	1.99	南7舍902
08034370	路智冠	男	2002-12-18 01:41:51	1.64	东25舍302
08033131	田仁岩	男	2001-09-19 14:57:43	1.94	北13舍805
09017528	花庆	男	2002-01-27 15:57:40	1.87	西17舍229
08079347	舌微凯蕊	女	2002-01-13 05:17:34	1.55	南7舍138
08010585	高仁会	男	2004-10-25 00:35:53	1.72	南1舍613
02024764	毛九锦	女	2003-08-29 06:48:48	1.61	南10舍518
09014290	仲孙秀	女	2004-02-12 11:36:23	1.61	西12舍517
09033662	刘山	男	2004-07-24 14:57:48	1.98	西20舍422
02078030	龙娣	女	2000-12-21 15:38:53	1.96	西9舍213
05012377	乐正致	男	2004-06-29 01:01:26	1.97	东7舍103
06025843	步卡群	男	2000-04-05 15:57:30	1.74	南16舍405
07052749	余固	男	2004-02-04 13:17:32	1.94	南13舍928
07053096	关马彬	男	2000-02-07 14:57:10	1.99	南17舍305
07019307	胡世	男	2001-03-17 06:00:04	1.5	东6舍314
05002168	卞无秀	女	2004-08-29 04:18:48	1.62	北6舍723
07038731	施超	男	2001-08-23 18:24:02	1.54	南22舍234
04006504	车林	男	2000-03-30 09:58:19	1.77	西2舍614
06030713	单于友良	男	2002-05-01 03:43:14	1.92	南20舍118
02060333	习信静	女	2004-12-17 13:49:54	1.81	东17舍822
07075630	熊诚	男	2003-04-08 03:37:51	1.56	东17舍724
06014704	逄无澜	女	2002-06-28 11:31:13	1.5	东10舍911
04009477	韶豪	男	2003-10-25 02:34:25	1.41	西6舍725
07044034	花诚	男	2004-09-19 02:06:39	1.99	西3舍825
04013597	澹台玉融	女	2002-09-11 21:32:35	1.48	南17舍218
04060125	钱友飘	女	2000-12-28 17:40:34	1.98	南23舍922
09064263	鲍艺	女	2004-02-09 08:22:18	1.61	西24舍903
08002016	侯马彪	男	2001-06-04 23:06:06	1.62	东1舍123
02074871	乌静	女	2001-11-28 10:14:51	1.93	北11舍802
07047296	生梁被成	男	2004-05-20 08:14:12	1.45	东24舍925
08069104	吕和	男	2003-08-06 14:51:07	1.61	东24舍903
05014675	曹器娅	女	2003-04-20 12:57:16	1.71	南23舍816
09070670	山江	男	2002-10-27 01:15:10	1.82	西18舍713
09042348	子颛贝敬	男	2001-11-13 19:41:49	1.64	西5舍619
09028681	马信	男	2001-05-29 08:35:03	1.77	南12舍437
05026392	柯钰翠	女	2000-09-27 15:49:42	1.68	北1舍922
07048625	赵都芝	女	2001-11-25 22:38:55	1.73	南22舍426
07075969	干歌健	男	2000-05-02 23:02:15	1.43	南20舍225
09070965	牛器爱	女	2000-06-08 06:21:26	1.41	西9舍521
06096593	宗政九乐	男	2004-03-17 20:24:19	1.9	南17舍732
04028478	谷德	男	2004-05-27 22:11:43	1.56	南11舍825
08054392	甄加健	男	2002-09-27 03:00:10	1.42	东2舍133
02077766	牛融	女	2000-09-14 19:56:07	1.63	北10舍827
06055136	荣婵	女	2002-06-18 22:17:03	1.75	南5舍515
05081064	徐健	男	2003-04-03 13:14:18	1.71	西20舍234
09038141	康忠强	男	2000-12-10 00:51:53	2.0	南21舍324
07089654	宁桂	女	2002-05-06 16:00:58	1.53	南14舍933
04094420	石颖	女	2004-12-17 22:48:06	1.85	东3舍737
04002343	梁段纯	女	2002-09-05 02:23:23	1.45	南21舍309
09069609	车义武	男	2004-03-01 21:19:25	1.44	南3舍427
09087806	范芳	女	2000-05-09 10:33:39	1.75	北24舍218
06064337	强晨	男	2004-01-17 02:50:58	1.53	西19舍612
05082693	吉有	男	2004-04-27 04:41:05	1.91	北10舍716
04081602	孟婕	女	2000-02-11 21:41:47	1.47	南18舍526
07087218	邢中韵	女	2003-07-04 22:10:22	1.47	西11舍935
05035251	宋易梅	女	2000-12-06 07:12:37	1.83	东7舍612
02072891	钟晨	男	2003-04-07 23:37:22	1.5	南22舍401
08007246	方岩	男	2001-08-09 17:56:20	1.46	北25舍323
05031593	牧友素	女	2004-03-14 02:43:56	1.8	南9舍713
06098841	龙歌枝	女	2003-11-19 21:26:50	1.85	南12舍929
08044081	轩辕胜	男	2001-08-07 08:03:53	1.91	南4舍613
05018850	禹马文	男	2004-06-06 03:03:11	1.86	东17舍608
04010257	司马秋	女	2000-07-10 21:40:38	2.0	西8舍534
09005218	徒司无佳	女	2001-06-27 23:13:39	1.55	东15舍138
08011978	隗清	男	2003-11-06 10:44:36	1.83	西14舍228
05063361	褚艳	女	2004-09-09 02:41:13	1.86	西25舍914
02058484	钟离笑卿	女	2003-04-21 16:21:56	1.71	东2舍213
07035005	林蕊	女	2004-02-22 19:08:44	1.84	西21舍631
04000141	庞佳	女	2000-12-15 15:03:29	1.72	北2舍936
05069182	倪上和	男	2002-03-06 10:40:57	1.71	南5舍632
06061698	邬电绍	男	2000-11-24 06:18:48	1.68	东7舍703
09077332	花义	男	2001-01-08 22:54:26	1.94	南7舍813
09006875	尚上欢	女	2004-08-05 13:23:18	1.59	东8舍303
04074102	焦静	女	2003-06-07 04:28:40	1.45	东19舍626
09097822	屈贝霄	女	2001-03-09 03:50:37	1.69	北10舍302
02079843	卫坚	男	2004-03-15 20:12:08	1.81	南1舍233
07005639	良拓勇	男	2003-11-10 02:25:18	1.41	西22舍404
08044444	钟上鹏	男	2003-05-18 12:51:17	1.45	西6舍611
02084498	湛无霞	女	2001-03-06 01:26:39	1.79	东6舍703
07022073	喻中枫	女	2003-12-07 14:21:14	1.94	西21舍812
06067478	步伦	男	2001-06-06 22:43:07	1.69	北8舍716
05079226	万德	男	2004-06-16 18:16:48	1.52	南12舍424
06091098	鱼莲	女	2000-08-05 17:52:22	1.63	西25舍317
02063291	通澜	女	2000-05-04 05:55:13	1.89	东7舍907
09092503	邓仁爱	女	2000-05-18 10:39:40	1.5	北1舍713
05056146	危友莺	女	2000-04-26 15:00:37	1.79	东1舍213
04064721	纪上竹	女	2000-12-22 13:54:42	1.55	北8舍934
09051628	彭馨	女	2002-06-26 17:50:20	1.67	西6舍331
07010246	西漆芸	女	2004-07-22 01:29:27	1.53	南3舍406
06031466	麻被涛	男	2000-07-03 07:44:33	1.45	北6舍221
02063267	红凯真	女	2001-09-09 21:35:43	1.68	西5舍202
09007219	武马飘	女	2002-07-11 02:51:45	1.68	南16舍329
02068994	戴翔	男	2000-06-29 08:02:39	1.82	北20舍937
09039518	邓梦	女	2001-10-31 16:28:59	1.85	东4舍619
05014649	迟公钰瑞	女	2002-12-25 18:35:51	2.0	北14舍823
05093153	毕友娟	女	2003-04-11 17:07:47	1.69	南4舍433
04099139	左义盛	男	2003-03-23 10:18:11	1.81	北7舍623
07059315	时志	男	2003-01-02 12:02:28	1.9	东12舍308
09058361	公仁	男	2004-02-19 22:16:18	1.79	东3舍413
04060210	祖腾	男	2004-06-06 22:08:58	1.8	南11舍239
07082625	麻邦	男	2002-05-13 17:48:51	1.71	南12舍606
08033288	尹泽	男	2000-06-25 06:56:35	1.75	西18舍339
07079553	殷策	男	2003-07-26 11:28:31	1.58	西22舍529
04052641	解器青	女	2004-09-08 13:50:53	1.61	西23舍218
08075254	姚菲	女	2001-08-29 23:12:21	1.44	东18舍923
05081069	黎卡融	女	2001-02-11 18:15:48	1.43	南2舍502
05097286	游柔	女	2001-09-29 18:42:49	1.78	南12舍504
07038148	瞿泽	男	2004-04-25 10:51:06	1.98	北14舍829
08056917	方卿	女	2000-08-05 15:25:03	1.93	西9舍835
09017521	阳淳裕	男	2002-03-20 17:42:09	1.44	南11舍602
08018674	诸葛安	男	2003-08-16 05:01:25	1.64	东3舍304
09072391	荀俊	男	2001-09-11 05:43:54	1.51	东2舍507
02075216	隗茗	女	2002-05-28 03:53:35	1.57	西20舍129
07011266	宗电琬	女	2004-01-14 00:56:21	1.42	西5舍426
09049818	冀军	男	2000-08-15 06:14:25	1.51	北9舍336
05057454	红笑蕊	女	2001-10-19 04:23:46	1.62	南1舍522
05085730	水仁鸣	男	2001-06-01 13:55:32	1.77	南16舍737
